id,name,zip,latitude,longitude,pa
4032,"Soh Headache Center, LLC",68124,41.2315001,-96.0497438,Other
3116,Sohn Medical Center,60005,42.0659767,-88.0013324,Gastroenterology
21177,Soldiers & Sailors Memorial Hospital,14527,42.6706971,-77.0609665,Blank
15618,Solis Mammography,76048,32.432487,-97.803914,Blank
4863,Solstice Health Brookfield,53005,43.0173505,-88.1257456,Other
4863,Solstice Health Brookfield,53005,43.0173505,-88.1257456,Imaging and Radiology
4864,Solstice Health Milwaukee,53226,43.0422847,-88.0479873,Other
4864,Solstice Health Milwaukee,53226,43.0422847,-88.0479873,Imaging and Radiology
4833,Solstice Health Oconomowoc,53066,43.0743026,-88.4693779,Imaging and Radiology
4861,Solstice Health Racine,53406,42.7196358,-87.8485871,Other
4861,Solstice Health Racine,53406,42.7196358,-87.8485871,Imaging and Radiology
4862,Solstice Health Whitewater,53190,42.8322826,-88.7045768,Other
4862,Solstice Health Whitewater,53190,42.8322826,-88.7045768,Imaging and Radiology
24614,Sonoelite Imaging,11418,40.6976644,-73.8472601,Blank
20455,Sonos Imaging,35243,33.4281511,-86.7259981,Blank
28315,Sonospine Oklahoma City Pain Management - General Provider,73129,35.4056468,-97.5094181,Blank
16458,"Soon Kim, MD",89027,36.8091554,-114.1167306,Blank
17837,"Sophia P. Davis, DO",32819,28.4306442,-81.4800713,Blank
20757,South Atlanta Neurology & Spine Clinic,30281,33.5143561,-84.2109583,Blank
21600,South Baldwin Medical Group - General Surgery,36535,30.4272334,-87.6836534,Blank
15524,South Brooklyn Radiology,11235,40.5899968,-73.9401702,Blank
24615,South Florida Diagnostic Imaging Of Kendall,33186,25.6848206,-80.3864562,Blank
26025,South Florida Orthopaedics and Sports Medicine,34994,27.1767401,-80.2393746,Blank
26024,South Florida Orthopaedics and Sports Medicine,34987,27.2977589,-80.5216184,Blank
24617,South Miami Open MRI,33143,25.7045154,-80.2928756,Blank
15525,South Phila Open Mri,19145,39.9175115,-75.1790708,Blank
25370,South Texas Health System Edinburg,78539,26.261354,-98.1826021,Blank
21167,South Texas Health System ER Alamo,78516,26.1887958,-98.0968598,Blank
21168,South Texas Health System ER McColl,78539,26.2608537,-98.2019875,Blank
25375,South Texas Health System ER Mission,78572,26.1986153,-98.3185625,Blank
25376,South Texas Health System ER Monte Cristo,78541,26.3344799,-98.1466296,Blank
25374,South Texas Health System ER Ware,78504,26.2427938,-98.2563969,Blank
25373,South Texas Health System ER Weslaco,78596,26.1739458,-97.9945492,Blank
25372,South Texas Health System Heart,78503,26.1837879,-98.2182463,Blank
21450,South Texas Health System McAllen,78503,26.1865768,-98.2260271,Blank
20685,South Valley Imaging,95020,37.0185841,-121.5773585,Blank
130,Southcentral Pathology Laboratory,67214,37.6994462,-97.3322789,Lab Work and Drug Testing
21344,Southern California Orthopedic Institute,93309,35.3683919,-119.0602261,Blank
25093,Southern California Orthopedic Institute,91405,34.1943911,-118.4621905,Blank
25094,Southern California Orthopedic Institute,93065,34.2840466,-118.7796015,Blank
25095,Southern California Orthopedics,91362,34.148428,-118.7987503,Blank
28792,Southern Careers Institute,63301,38.7793466,-90.5105055,Blank
25096,Southern Imaging Specialists,36117,32.3775088,-86.170924,Blank
24284,Southern Regional Bariatric Services,30274,33.5794455,-84.3895396,Blank
20530,Southern Regional Imaging and Radiology,30274,33.5794455,-84.3895396,Blank
23224,Southern Regional Laboratory,30274,33.5794455,-84.3895396,Blank
20531,Southern Regional Nuclear Medicine,30274,33.5794455,-84.3895396,Blank
23373,Southern Regional Pulmonology,30274,33.5794455,-84.3895396,Blank
3158,Southern Surgery Center,31707,31.6094207,-84.2234302,Gastroenterology
72,Southfield Radiology Associates,48374,42.4866498,-83.5220766,Imaging and Radiology
3153,Southgate Surgery Center,48195,42.2060279,-83.2035133,Gastroenterology
24618,Southtowns Radiology,14075,42.7365881,-78.8788829,Blank
24619,Southtowns Radiology Associates,14224,42.8021879,-78.7543511,Blank
3227,Southwest Endoscopy / Arizona Colorectal,85234,33.3778788,-111.7843207,Gastroenterology
3107,Southwest Endoscopy / Tri-City Colorectal Surgery,85234,33.3778788,-111.7843207,Gastroenterology
3184,Southwest Endoscopy Center,87109,35.1708379,-106.5885743,Gastroenterology
4859,Southwest Urgent Care,77478,29.6089781,-95.6472099,Urgent Care
24729,Southwest X-Ray - El Paso - Gateway N,79924,31.8948253,-106.4398922,Blank
20866,Southwest X-Ray - El Paso - Gateway W,79925,31.7538183,-106.3458328,Blank
24730,Southwest X-Ray - El Paso - Joe Battle,79938,31.7734028,-106.2671416,Blank
24789,Southwest X-Ray - El Paso - Osborne,79922,31.8384256,-106.5722179,Blank
24788,Southwest X-Ray - El Paso - Redd Rd,79912,31.8598901,-106.5519621,Blank
20416,Spanish Fork Hospital,84660,40.1307806,-111.6415545,Blank
27033,Spanish Fork Hospital,84660,40.1330273,-111.6394846,Blank
25841,Specialized Therapy Services,45801,40.7396271,-84.1208774,Blank
3980,"SpecialT MRI, LLC",63026,38.5305108,-90.4916505,Imaging and Radiology
28477,Specialty Orthopedic Group,38655,34.3871393,-89.5043123,Blank
24620,Spectrum Radiology,14221,42.9951377,-78.7264385,Blank
19846,"Spencer Andersen, DO",89027,36.8091554,-114.1167306,Blank
19787,"Spencer Falcon, MD",73150,35.429879,-97.3692677,Blank
18151,"Spencer M. Wheeler, MD",31405,32.0346287,-81.0950224,Blank
17535,"Spenser J Cassinelli, MD",89503,39.5311087,-119.8194137,Blank
25097,Spine And Orthopedic Center Of Nm,88201,33.3970759,-104.5266551,Blank
25098,Spine And Sports Specialties Medical Group,92868,33.780529,-117.8646883,Blank
24621,Spine Center Savannah,31406,32.0093334,-81.1077124,Blank
20532,Spivey Station Advanced Imaging and Women's Diagnostic Center,30236,33.5399468,-84.3049733,Blank
20533,Spivey Station Nuclear Medicine,30236,33.5399468,-84.3049733,Blank
24622,Spring Hill MRI,34607,28.4819603,-82.6095517,Blank
24790,Spring MRI,77379,30.0714257,-95.5121789,Blank
25690,Springfield Regional Imaging Center,45504,39.94107,-83.8111373,Blank
25691,Springfield Regional Medical Center,45504,39.9286179,-83.816308,Blank
25695,Springfield Regional Medical Center,45504,39.9286179,-83.816308,Blank
4983,Spring-Klein Physical Therapy,77379-2611,30.0771479,-95.5172801,Therapy (Physical Occupational Speech)
17830,"Sri K. Reddy, MD",74146,36.0942276,-95.8564425,Blank
18887,"Sri Pothamsetty, MD, AGAF",32807,28.5635644,-81.3114001,Blank
19759,"Srikanth Mudiganty, MD",74701,34.0071574,-96.3954192,Blank
27896,"Srinivas Erragolla, MD",62864,38.3128469,-88.9371214,Blank
19220,Srinivasa Satti,44691,40.8208387,-81.9322647,Blank
24301,SSM Health Cancer Care,73110,35.4670346,-97.3937152,Blank
23967,SSM Health Sports Medicine and Rehabilitation,65109,38.5702807,-92.2156686,Blank
15182,SSM Health St Anthony Hospital - Midwest,73110,35.4670346,-97.3937152,Blank
24080,SSM Health St Anthony Hospital - Midwest,73110,35.4670346,-97.3937152,Blank
24081,SSM Health St Anthony Hospital - Midwest,73110,35.4670346,-97.3937152,Blank
16145,SSM Health St Anthony Hospital - Midwest,73110,35.4670346,-97.3937152,Blank
28701,SSM Health St Anthony Hospital - Midwest,73110,35.4670346,-97.3937152,Blank
19871,SSM Health St Anthony Hospital - Midwest,73110,35.4670346,-97.3937152,Blank
23510,SSM Health St. Anthony Hospital - Midwest,73110,35.4670346,-97.3937152,Blank
23693,SSM Health St. Anthony Hospital - Midwest,73110,35.4670346,-97.3937152,Blank
20695,SSM Health St. Anthony Hospital - Shawnee,74804,35.3628951,-96.9375193,Blank
24205,SSM Health St. Anthony Hospital - Shawnee,74804,35.3628951,-96.9375193,Blank
23960,"SSM Health St. Anthony Hospital - Shawnee, Seminole Campus",74868,35.245028,-96.6984932,Blank
23974,"SSM Health St. Anthony Hospital - Shawnee, Seminole Campus",74868,35.245028,-96.6984932,Blank
21879,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
23966,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
23969,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
23970,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
25269,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
25270,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
25271,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
25272,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
28437,SSM Health St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
20724,SSM Health St. Mary's Hospital - Jefferson City Cardiac Imaging,65109,38.5578802,-92.221822,Blank
20812,SSM St. Mary's Hospital - Jefferson City,65109,38.5578802,-92.221822,Blank
20725,SSM St. Mary's Hospital - Jefferson City Nuclear Medicine,65109,38.5578802,-92.221822,Blank
4901,SST Rehab,32746-2139,28.7754329,-81.351833,Therapy (Physical Occupational Speech)
15130,St Anthony Hospital Radiology and Imaging Center,73102,35.478346,-97.5219463,Blank
24623,St Augustine Imaging Center,32086,29.8625884,-81.3263896,Blank
24624,St Lawrence Radiology Assoc,13502,43.090492,-75.2827387,Blank
21178,St Lawrence Radiology Associates,13027,43.177454,-76.2570301,Blank
24625,St Lawrence Radiology Dba Pinnacle Upright MRI,12110,42.7633342,-73.7462483,Blank
25099,St Louis Imaging,63128,38.4851803,-90.3823198,Blank
16141,St. Anthony Healthplex East - East Campus,73150,35.4298943,-97.3692529,Blank
15178,St. Anthony Healthplex Mustang - Mustang Campus,73064,35.3908285,-97.7079204,Blank
26116,St. Anthony Healthplex North - El Reno,73036,35.5026015,-97.9329409,Blank
15783,St. Anthony Healthplex North - North Campus,73114,35.6054809,-97.5328916,Blank
15624,St. Anthony Healthplex South - South Campus,73170,35.3329562,-97.5907978,Blank
23131,St. Elizabeth Sports & Physical Therapy (Antelope Creek),68506,40.7874445,-96.6624536,Blank
23130,St. Elizabeth Sports & Physical Therapy (Autumn Ridge),68521,40.8609886,-96.6827163,Blank
23134,St. Elizabeth Sports & Physical Therapy (Southwest),68512,40.736902,-96.704065,Blank
23135,St. Elizabeth Sports & Physical Therapy (Stevens Creek),68505,40.829395,-96.6039471,Blank
3220,St. George Endoscopy Center,84790,37.0822115,-113.5745134,Gastroenterology
25601,St. George Regional Hospital Outpatient Nutrition Services,84790,37.0967235,-113.5517618,Blank
23462,St. George Wound Care and Hyperbaric Medicine Center,84790,37.0968017,-113.5539707,Blank
27789,St. Joseph Health College Station Hospital Laboratory,77845,30.5810896,-96.2900496,Blank
20277,St. Joseph Heart Institute,64114,38.9360545,-94.603924,Blank
20363,St. Joseph Medical Center,64114,38.9356146,-94.6030778,Blank
22799,St. Joseph Medical Center,64114,38.9356146,-94.6030778,Blank
22833,St. Joseph Medical Center,64114,38.9356146,-94.6030778,Blank
23003,St. Joseph Medical Center,64114,38.9356146,-94.6030778,Blank
23425,St. Joseph Medical Center,64114,38.9356146,-94.6030778,Blank
20274,St. Joseph Medical Center,64114,38.9356146,-94.6030778,Blank
27790,St. Joseph Regional Health Center Bryan Laboratory,77802,30.65584,-96.3466948,Blank
22026,St. Luke Hospital,66861,38.3426807,-97.01045,Blank
22606,St. Luke Hospital,66861,38.3426807,-97.01045,Blank
20307,St. Luke Hospital,66861,38.3426807,-97.01045,Blank
20308,St. Luke Hospital,66861,38.3426807,-97.01045,Blank
22497,St. Mary Medical Center,46342,41.5117118,-87.260614,Blank
22498,St. Mary Medical Center,46342,41.5124924,-87.2605891,Blank
20408,St. Mary's Medical Center,64014,39.0260813,-94.2639427,Blank
20498,St. Mary's Medical Center,64014,39.0260813,-94.2639427,Blank
23178,St. Mary's Medical Center,64014,39.0260813,-94.2639427,Blank
20458,St. Mary's Medical Center,64014,39.0260813,-94.2639427,Blank
23050,St. Mary's Medical Center,64014,39.0260813,-94.2639427,Blank
25840,St. Rita's Medical Center- Pediatric & Adolescent Rehab Center,45801,40.7417745,-84.1176489,Blank
19191,"Stacey A. Kesterson, WHNP",37814,36.1940544,-83.3582207,Blank
26113,"Stacey Basquin, PA - C",30458,32.4091499,-81.7657266,Blank
4566,"Stacey McAllister, MD",19072,40.0105894,-75.2582942,Behavioral Health
19779,"Stacey Sensor, D.O., FACOOG",34119,26.2130967,-81.7315221,Blank
16332,"Stacey Yell, MD",85704,32.3171571,-111.0094354,Blank
25710,Stanberry Rural Health Clinic,64489,40.2133735,-94.5398809,Blank
15526,Stand Up MRI & Diagnostic Center PA,32174,29.2803172,-81.0714682,Blank
21067,Stand Up MRI Of Boca Raton Pa,33434,26.3830398,-80.1871228,Blank
17095,Stand Up MRI of Brooklyn,11215,40.6734107,-73.9830749,Blank
17096,Stand Up MRI of Carle Place,11514,40.7429789,-73.6207095,Blank
17097,Stand Up MRI of Deer Park,11703,40.7348968,-73.320663,Blank
17098,Stand Up MRI of East Elmhurst,11370,40.7595625,-73.8923378,Blank
21080,Stand Up MRI Of Fort Lauderdale Pa,33308,26.1849919,-80.1171593,Blank
17099,Stand Up MRI of Great Neck,11021,40.7814966,-73.7158332,Blank
17100,Stand Up MRI of Lynbrook,11563,40.6536542,-73.6778336,Blank
21081,Stand Up MRI Of Miami Pa,33145,25.7555689,-80.2543914,Blank
15527,Stand Up MRI of Orlando,32806,28.5188769,-81.3766741,Blank
21082,Stand Up MRI Of South West Florida,34119,26.2743696,-81.7314712,Blank
17101,Stand Up MRI of the Bronx,10461,40.8548594,-73.8434034,Blank
21108,Stand\ Up MRI Of Tallahassee,32308,30.4836624,-84.2373229,Blank
21105,Stand-Up MRI & 3t Imaging,33331,26.028896,-80.3694829,Blank
17102,Stand-up MRI of Bensonhurst,11223,40.5955634,-73.9827157,Blank
17071,Standup MRI of Brevard,32940,28.2095989,-80.6730073,Blank
16958,Stand-Up MRI of East Setauket,11733,40.9052752,-73.0862542,Blank
16959,Stand-Up MRI of Islandia,11749,40.8044516,-73.1807745,Blank
21106,Stand-Up MRI Of Manhattan,10022,40.7580395,-73.9654884,Blank
21107,Stand-Up MRI Of Manhattan,10022,40.7578176,-73.9655429,Blank
17067,Stand-up MRI of Melville,11747,40.7601799,-73.4043783,Blank
17103,Stand-up MRI of Queens,11366,40.7226451,-73.8002055,Blank
17104,Stand-up MRI of Staten Island,10306,40.5790811,-74.1005377,Blank
17068,Stand-up MRI of Wantagh,11793,40.6944218,-73.5059712,Blank
17069,Stand-up MRI of Yonkers,10704,40.9432459,-73.8515089,Blank
17070,Stand-up MRI of Yonkers,10701,40.9698725,-73.8833454,Blank
331,"Stanley McClurg, MD, FARS",66204,39.0044175,-94.6925582,Ear Nose and Throat (ENT)
16286,"Stanley Preston Jones, MD",63901,36.7872404,-90.4426816,Blank
4957,Star Therapy Services of Cinco Ranch,77494-6412,29.7379973,-95.7786166,Therapy (Physical Occupational Speech)
4959,Star Therapy Services of Copperfield,77095-2321,29.9094541,-95.6305572,Therapy (Physical Occupational Speech)
4961,Star Therapy Services of Cy-Fair,77065-3635,29.9318505,-95.5888779,Therapy (Physical Occupational Speech)
4980,Star Therapy Services of Fairfield,77433-5978,29.9950128,-95.7389093,Therapy (Physical Occupational Speech)
4956,Star Therapy Services of Fulshear,77441-3925,29.6901368,-95.8858858,Therapy (Physical Occupational Speech)
4960,Star Therapy Services of Grand Parkway,77433-6851,29.8788348,-95.7371814,Therapy (Physical Occupational Speech)
4958,Star Therapy Services of Katy,77450-2514,29.7737834,-95.7468915,Therapy (Physical Occupational Speech)
4982,Star Therapy Services of Lakewood,77429-4093,29.9948368,-95.6249313,Therapy (Physical Occupational Speech)
4985,Star Therapy Services- Tomball,77375-7655,30.0536083,-95.5941186,Therapy (Physical Occupational Speech)
17072,Stat Imaging at Riverwinds,08086,39.8509286,-75.1890561,Blank
17073,Stat Imaging of Aramingo,19134,39.9924676,-75.1013555,Blank
22597,Statesboro Imaging Center,30458,32.5092192,-81.8484289,Blank
551,Stay Home Solutions,67230,37.6935859,-97.1562371,Therapy (Physical Occupational Speech)
16427,"Stefan Weiss, MD",95670,38.6139536,-121.2684038,Blank
19500,"Stefani Yudasz, NP",46580,41.2502418,-85.8295317,Blank
16693,"Stephanie Morris, APRN",73505,34.6096777,-98.432693,Blank
15998,"Stephen Adu-Yeboah, MD",45014,39.3121741,-84.5196793,Blank
15999,"Stephen Adu-Yeboah, MD",45014,39.3121741,-84.5196793,Blank
16163,"Stephen Allen Rich, MD",37129,35.8600136,-86.4261763,Blank
16894,"Stephen Brown, M.D.",68124,41.2389487,-96.0313615,Blank
18867,"Stephen Brown, M.D.",68130,41.2361632,-96.1796061,Blank
15238,"Stephen Brown, M.D.",68130,41.2377945,-96.1808016,Blank
16315,"Stephen Burpee, MD",85741,32.32021,-111.0103668,Blank
18968,"Stephen C Drukker, MD",78229,29.5137404,-98.590722,Blank
16297,"Stephen Capizzi, MD",37203,36.1544279,-86.802003,Blank
15902,"Stephen D Major, MD",45103,39.0803604,-84.144533,Blank
616,"Stephen Dugan, DDS",67212,37.6940737,-97.4293685,Dentistry
17164,"Stephen G. Thon, MD",80112,39.5939191,-104.8247137,Blank
18060,"Stephen L. Kollias, MD",46278,39.9080904,-86.2672845,Blank
18953,"Stephen Leung, MD",91208,34.2050166,-118.2154268,Blank
19446,"Stephen M Dahlstedt, MD",27403,36.084208,-79.824195,Blank
19451,"Stephen M Dahlstedt, MD",27215,36.0610634,-79.5021993,Blank
18755,"Stephen M Meyers, MD",45103,39.0802554,-84.1443019,Blank
18640,"Stephen M Meyers, MD",45255,39.0863612,-84.3500564,Blank
18836,"Stephen M Meyers, MD",45255,39.0863544,-84.350047,Blank
18483,"Stephen M Meyers, MD",45255,39.0863544,-84.350047,Blank
18577,"Stephen M Meyers, MD",45255,39.0863612,-84.3500564,Blank
18679,"Stephen M Meyers, MD",45255,39.0863612,-84.3500564,Blank
16027,"Stephen M Rogers, APRN-CNP",45255,39.0863612,-84.3500564,Blank
18609,"Stephen M Rogers, APRN-CNP",45014,39.3131552,-84.5172325,Blank
18710,"Stephen M Rogers, APRN-CNP",45255,39.0863612,-84.3500564,Blank
18821,"Stephen M Rogers, APRN-CNP",45014,39.3131552,-84.5172325,Blank
18770,"Stephen M Rogers, APRN-CNP",45255,39.0863612,-84.3500564,Blank
18537,"Stephen M Rogers, APRN-CNP",45255,39.0863544,-84.350047,Blank
19143,"Stephen M Waggoner, MD",38138,35.0927579,-89.8014892,Blank
19095,"Stephen Marcaccio, MD",02914,41.7964322,-71.3769187,Blank
18945,"Stephen Owens, MD",91208,34.2035136,-118.2166369,Blank
16571,"Stephen Paul, MD",46383,41.4887832,-87.0459138,Blank
16110,"Stephen Smith, MD",30309,33.8087777,-84.3930396,Blank
18970,"Stephen T Gates, MD",78229,29.5137404,-98.590722,Blank
5165,"Stephen Thomas, MD",15206,40.4584468,-79.9311737,Orthopedics
19801,"Stephen Yau, MD",90033,34.0507761,-118.2173738,Blank
5093,"Steve Siegal, MD, FACS",33908,26.5150409,-81.8972813,Bariatrics
5093,"Steve Siegal, MD, FACS",33908,26.5150409,-81.8972813,General Surgery
18358,"Steve Wardell, MD",60463,41.6756276,-87.8076069,Blank
488,"Steven A. Hutchinson, MD, FACS",67226,37.7501652,-97.2289757,General Surgery
5107,"Steven Andriola, MD",03079,42.7767556,-71.2478855,Orthopedics
19765,"Steven Armbruster, MD",27403,36.0825953,-79.8241892,Blank
15243,"Steven Austin, MD",37311,35.1761126,-84.8705019,Blank
19457,"Steven Bokshan, MD",27410,36.1387122,-79.8659961,Blank
19582,"Steven Bokshan, MD",27215,36.0610634,-79.5021993,Blank
16065,"Steven C. Gross, MD",80301,40.0222129,-105.2421793,Blank
15938,"Steven Chudik, MD",60558,41.8032256,-87.88976,Blank
15728,"Steven Coss, MD",44720,40.8882946,-81.4396268,Blank
17973,"Steven D. Meletiou, MD",55110,45.0490382,-93.037563,Blank
5184,"Steven Daines, MD",83704,43.6122795,-116.2924814,Orthopedics
538,"Steven Dold, DDS",67206,37.7219453,-97.1962652,Dentistry
15727,"Steven E. Weber, DO",32765,28.6634403,-81.2341736,Blank
19219,"Steven Fass, MD",78705,30.3049956,-97.7440741,Blank
19311,"Steven Fass, MD",78705,30.3049956,-97.7440741,Blank
19239,"Steven Fass, MD",78705,30.3049956,-97.7440741,Blank
15227,"Steven Fendley, MD, FACS",36305,31.2351357,-85.4577372,Blank
15801,"Steven G. Bardfield, MD",60123,42.0773742,-88.3366078,Blank
19354,"Steven Heilbrunn, MD",86047,35.0358297,-110.6925977,Blank
18313,"Steven Jasonowicz, DPM",60010,42.1913901,-88.167901,Blank
17738,"Steven K. Jordan, MD",34987,27.2560273,-80.4209921,Blank
15729,"Steven K. Nishiyama, DO, PhD",89121,36.1306624,-115.1123011,Blank
17175,"Steven Lyons, DO",63501,40.1926605,-92.590143,Blank
17740,"Steven M. Mardjetko, MD",60053,42.0445419,-87.8004479,Blank
19371,"Steven Naymaon, MD",10128,40.7879752,-73.9554837,Blank
18669,"Steven R Jain, MD",45255,39.0863612,-84.3500564,Blank
18745,"Steven R Jain, MD",45255,39.0863612,-84.3500564,Blank
18829,"Steven R Jain, MD",45255,39.0863544,-84.350047,Blank
18637,"Steven R Jain, MD",45255,39.0863612,-84.3500564,Blank
18481,"Steven R Jain, MD",45255,39.0863544,-84.350047,Blank
18569,"Steven R Jain, MD",45255,39.0863612,-84.3500564,Blank
19493,"Steven Reitz, MD",43050,40.399474,-82.4482962,Blank
19039,"Steven Ritucci, DO",02062,42.1688116,-71.198172,Blank
17717,"Steven Schechinger, MD",54311,44.4607687,-87.9804321,Blank
17280,"Steven Short, D.O.",66503,39.1898574,-96.6406604,Blank
17628,"Steven Siwek, MD",85255,33.6436232,-111.8983699,Blank
15766,"Steven W. Meisterling, MD",55110,45.0490382,-93.037563,Blank
15854,"Steven W. Miller, DPM",60515,41.7961483,-88.0115032,Blank
19730,"Steven Wanek, MD",44691,40.820911,-81.9314013,Blank
17238,"Steven Ward, DO",85704,32.3224404,-111.0061885,Blank
17915,"Steven Ward, DO",85755,32.4288766,-110.9499665,Blank
15060,"Stewart Alexander Boyd, MD",39232,32.3302042,-90.119943,Blank
23023,Stillwater Medical - Blackwell,74631,36.7979196,-97.2999387,Blank
23026,Stillwater Medical - Blackwell,74631,36.7979196,-97.2999387,Blank
23024,Stillwater Medical - Perry,73077,36.2885145,-97.2996366,Blank
23025,Stillwater Medical - Perry,73077,36.2885145,-97.2996366,Blank
22865,Stillwater Medical Center,74074,36.1150603,-97.0749713,Blank
22866,Stillwater Medical Center,74074,36.1150603,-97.0749713,Blank
25923,Stillwater Medical Center Cardiac Imaging,74074,36.1150603,-97.0749713,Blank
25922,Stillwater Medical Center Cardiology Clinic,74074,36.1150603,-97.0749713,Blank
27577,Stockton Diagnostic Imaging,95210,38.0039082,-121.2858825,Blank
27578,Stockton Diagnostic Imaging,95204,37.9746388,-121.2900884,Blank
17158,"Stuart Myers, MD",80112,39.5823291,-104.8652094,Blank
789,Student Therapist,67206,37.7224209,-97.1978415,Behavioral Health
19395,"Su Wooi Teoh, MD",27455,36.1426412,-79.7973255,Blank
16880,"Subba Rao Nagubadi, MD",46350,41.6106667,-86.725187,Blank
16354,"Subhash Chandra, MBBS",68046,41.1357768,-96.040333,Blank
17074,Suffolk Breast Imaging,11755,40.8592544,-73.1104027,Blank
15976,"Summer Holmes-Mason, MD",44654,40.5648982,-81.9200083,Blank
21109,Summerlin Imaging Center,33907,26.5891856,-81.8832741,Blank
3200,Summerville Endoscopy Center,29485,32.963513,-80.1550519,Gastroenterology
20300,"Summit Healthcare Heart, Lung & Vascular",85901,34.2009137,-110.0224458,Blank
23344,Summit Healthcare Outpatient Pavilion Therapy,85901,34.2038136,-110.0186217,Blank
22831,Summit Healthcare Pain Clinic,85901,34.2364465,-110.0277675,Blank
22431,Summit Healthcare Regional Medical Center,85901,34.2028137,-110.0179812,Blank
22434,Summit Healthcare Regional Medical Center,85937,34.4936035,-110.0792641,Blank
22435,Summit Healthcare Regional Medical Center,85901,34.2028137,-110.0179812,Blank
22482,Summit Healthcare Regional Medical Center,85901,34.2028137,-110.0179812,Blank
22515,Summit Healthcare Regional Medical Center,85901,34.2028137,-110.0179812,Blank
22549,Summit Healthcare Regional Medical Center,85901,34.2028137,-110.0179812,Blank
22701,Summit Healthcare Regional Medical Center,85901,34.2026796,-110.0212411,Blank
22465,Summit Healthcare Snowflake Outpatient Center,85937,34.4936035,-110.0792641,Blank
25163,Summit Imaging,88101,34.4211173,-103.1950336,Blank
21110,Summit Imaging,34613,28.5342448,-82.5283095,Blank
3430,Summit Pain Management Clinic,67502,38.0802296,-97.8886276,Pain Management
25100,Summit Surgical,67502,38.0802296,-97.8886276,Blank
3118,Sun City Endoscopy Center,85351,33.607722,-112.2687396,Gastroenterology
24626,Sun Radiology - Glendale,85306,33.6327794,-112.1868001,Blank
24627,Sun Radiology - Peoria,85381,33.6107133,-112.253677,Blank
24628,Suncoast Diagnostic Imaging,32405,30.190111,-85.6522654,Blank
5001,"Sunflower Imaging, LLC",67235,37.7211708,-97.4953768,Imaging and Radiology
5161,"Sunil Bhoyrul, MD",92037,32.8833329,-117.2269779,Bariatrics
5161,"Sunil Bhoyrul, MD",92037,32.8833329,-117.2269779,General Surgery
16561,"Sunil Ramrakhiani, MD, FACG",46804,41.0385539,-85.2495118,Blank
15321,"Sunil Ramrakhiani, MD, FACG",46804,41.0385539,-85.2495118,Blank
5100,"Sunil Sharma, MD",32216,30.2525516,-81.5942433,Bariatrics
3169,Sunrise Endoscopy Center,98374,47.09679,-122.2781305,Gastroenterology
24629,Sunset Radiology,33173,25.703016,-80.3507212,Blank
18173,"Surbhi Panchal, MD",60010,42.1913901,-88.167901,Blank
25101,Surgeons Choice Imaging Center,48093,42.5212846,-83.0176939,Blank
3182,Surgery Center of Allentown,18104,40.5839949,-75.5599659,Gastroenterology
3106,Surgery Center of Farmington,63640,37.7833121,-90.4389616,Gastroenterology
3151,Surgery Center of Lakeland Hills Blvd,33805,28.0857092,-81.9547484,Gastroenterology
24630,Surgical Speciality Medical Imaging,85015,33.5321822,-112.0987894,Blank
3238,Surgicare of South Austin / Capitol Gastro,78745,30.2238952,-97.7742283,Gastroenterology
17253,"Surjit Moolamalla, MD, FACOG, FAAFP",88011,32.3243931,-106.7276584,Blank
17453,"Susan Dasta, DO",91206,34.1517311,-118.2321381,Blank
669,"Susan Evans, DDS",67501,38.0858871,-97.9043571,Dentistry
15311,"Susan Hunter, MD",78550,26.1741209,-97.6694829,Blank
19059,"Susan Lepinski, MD",54220,44.121867,-87.6236089,Blank
15206,"Susan Mackey, MD",37203,36.1551847,-86.8034662,Blank
4871,Susan Pantano - Saratoga Springs,12866,43.0845506,-73.7855921,Obstetrics and Gynecology (OBGYN)
4871,Susan Pantano - Saratoga Springs,12866,43.0845506,-73.7855921,Midwifery
4868,"Susan Pantano, DNP, CNM, LM - Plattsburgh",12901,44.6771277,-73.4577135,Obstetrics and Gynecology (OBGYN)
4868,"Susan Pantano, DNP, CNM, LM - Plattsburgh",12901,44.6771277,-73.4577135,Midwifery
15120,"Susan Rasmussen, FNP",65270,39.4245007,-92.4169729,Blank
15319,"Sushil Jain, MD",46804,41.0385539,-85.2495118,Blank
15324,"Sushil Jain, MD",46804,41.0385539,-85.2495118,Blank
19318,"Sushruta Shantanu Nagarkatti, MD",46545,41.707317,-86.1742972,Blank
24631,Susquehanna Valley Diagnostic Imaging,17815,41.032532,-76.3519069,Blank
17516,"Suzan Lisenby, MD",64506,39.7709442,-94.7711562,Blank
